COU,Country,POL,Pollutant,VAR,Variable,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,1992,1992,TONNE,Tonnes,3,Thousands,,,71.392,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,1993,1993,TONNE,Tonnes,3,Thousands,,,92.52,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,1994,1994,TONNE,Tonnes,3,Thousands,,,93.043,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,1995,1995,TONNE,Tonnes,3,Thousands,,,121.515,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,1996,1996,TONNE,Tonnes,3,Thousands,,,134.936,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,1997,1997,TONNE,Tonnes,3,Thousands,,,128.599,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,1998,1998,TONNE,Tonnes,3,Thousands,,,118.451,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,1999,1999,TONNE,Tonnes,3,Thousands,,,105.252,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,2000,2000,TONNE,Tonnes,3,Thousands,,,100.132,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,2001,2001,TONNE,Tonnes,3,Thousands,,,92.142,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,2002,2002,TONNE,Tonnes,3,Thousands,,,86.985,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,2003,2003,TONNE,Tonnes,3,Thousands,,,82.631,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,2004,2004,TONNE,Tonnes,3,Thousands,,,83.862,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,2005,2005,TONNE,Tonnes,3,Thousands,,,76.999,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,2006,2006,TONNE,Tonnes,3,Thousands,,,76.749,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,2007,2007,TONNE,Tonnes,3,Thousands,,,76.476,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,2008,2008,TONNE,Tonnes,3,Thousands,,,70.439,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,2009,2009,TONNE,Tonnes,3,Thousands,,,63.93,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,2010,2010,TONNE,Tonnes,3,Thousands,,,60.918,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,2011,2011,TONNE,Tonnes,3,Thousands,,,62.644,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,2012,2012,TONNE,Tonnes,3,Thousands,,,59.428,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,2013,2013,TONNE,Tonnes,3,Thousands,,,58.107,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,2014,2014,TONNE,Tonnes,3,Thousands,,,55.546,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,2015,2015,TONNE,Tonnes,3,Thousands,,,53.08,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,2016,2016,TONNE,Tonnes,3,Thousands,,,54.196,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,2017,2017,TONNE,Tonnes,3,Thousands,,,57.713,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,2018,2018,TONNE,Tonnes,3,Thousands,,,58.546,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_IND,Industrial combustion,2019,2019,TONNE,Tonnes,3,Thousands,,,58.341,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,1990,1990,TONNE,Tonnes,3,Thousands,,,69.428,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,1991,1991,TONNE,Tonnes,3,Thousands,,,84.821,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,1992,1992,TONNE,Tonnes,3,Thousands,,,85.123,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,1993,1993,TONNE,Tonnes,3,Thousands,,,99.493,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,1994,1994,TONNE,Tonnes,3,Thousands,,,88.844,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,1995,1995,TONNE,Tonnes,3,Thousands,,,86.071,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,1996,1996,TONNE,Tonnes,3,Thousands,,,86.246,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,1997,1997,TONNE,Tonnes,3,Thousands,,,79.005,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,1998,1998,TONNE,Tonnes,3,Thousands,,,67.805,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,1999,1999,TONNE,Tonnes,3,Thousands,,,69.768,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,2000,2000,TONNE,Tonnes,3,Thousands,,,59.832,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,2001,2001,TONNE,Tonnes,3,Thousands,,,65.631,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,2002,2002,TONNE,Tonnes,3,Thousands,,,71.293,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,2003,2003,TONNE,Tonnes,3,Thousands,,,71.764,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,2004,2004,TONNE,Tonnes,3,Thousands,,,73.558,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,2005,2005,TONNE,Tonnes,3,Thousands,,,79.249,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,2006,2006,TONNE,Tonnes,3,Thousands,,,88.022,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,2007,2007,TONNE,Tonnes,3,Thousands,,,82.16,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,2008,2008,TONNE,Tonnes,3,Thousands,,,87.196,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,2009,2009,TONNE,Tonnes,3,Thousands,,,89.137,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,2010,2010,TONNE,Tonnes,3,Thousands,,,101.665,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,2011,2011,TONNE,Tonnes,3,Thousands,,,92.457,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,2012,2012,TONNE,Tonnes,3,Thousands,,,94.363,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,2013,2013,TONNE,Tonnes,3,Thousands,,,90.803,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,2014,2014,TONNE,Tonnes,3,Thousands,,,83.921,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,2015,2015,TONNE,Tonnes,3,Thousands,,,82.983,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,2016,2016,TONNE,Tonnes,3,Thousands,,,88.121,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,2017,2017,TONNE,Tonnes,3,Thousands,,,86.952,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,2018,2018,TONNE,Tonnes,3,Thousands,,,82.833,,
POL,Poland,NOX,Nitrogen Oxides,STAT_COMB_OTHER,Other combustion,2019,2019,TONNE,Tonnes,3,Thousands,,,73.794,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,1990,1990,TONNE,Tonnes,3,Thousands,,,12.926,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,1991,1991,TONNE,Tonnes,3,Thousands,,,10.743,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,1992,1992,TONNE,Tonnes,3,Thousands,,,10.169,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,1993,1993,TONNE,Tonnes,3,Thousands,,,11.041,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,1994,1994,TONNE,Tonnes,3,Thousands,,,11.794,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,1995,1995,TONNE,Tonnes,3,Thousands,,,15.263,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,1996,1996,TONNE,Tonnes,3,Thousands,,,14.847,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,1997,1997,TONNE,Tonnes,3,Thousands,,,14.563,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,1998,1998,TONNE,Tonnes,3,Thousands,,,13.503,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,1999,1999,TONNE,Tonnes,3,Thousands,,,12.689,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,2000,2000,TONNE,Tonnes,3,Thousands,,,15.031,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,2001,2001,TONNE,Tonnes,3,Thousands,,,14.637,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,2002,2002,TONNE,Tonnes,3,Thousands,,,12.263,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,2003,2003,TONNE,Tonnes,3,Thousands,,,14.651,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,2004,2004,TONNE,Tonnes,3,Thousands,,,15.763,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,2005,2005,TONNE,Tonnes,3,Thousands,,,15.946,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,2006,2006,TONNE,Tonnes,3,Thousands,,,16.002,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,2007,2007,TONNE,Tonnes,3,Thousands,,,16.657,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,2008,2008,TONNE,Tonnes,3,Thousands,,,16.351,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,2009,2009,TONNE,Tonnes,3,Thousands,,,14.433,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,2010,2010,TONNE,Tonnes,3,Thousands,,,15.394,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,2011,2011,TONNE,Tonnes,3,Thousands,,,15.949,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,2012,2012,TONNE,Tonnes,3,Thousands,,,16.38,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,2013,2013,TONNE,Tonnes,3,Thousands,,,16.204,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,2014,2014,TONNE,Tonnes,3,Thousands,,,16.962,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,2015,2015,TONNE,Tonnes,3,Thousands,,,17.443,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,2016,2016,TONNE,Tonnes,3,Thousands,,,17.319,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,2017,2017,TONNE,Tonnes,3,Thousands,,,18.071,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,2018,2018,TONNE,Tonnes,3,Thousands,,,17.532,,
POL,Poland,NOX,Nitrogen Oxides,STAT_IND_PROC,Industrial processes and product use,2019,2019,TONNE,Tonnes,3,Thousands,,,17.271,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,1990,1990,TONNE,Tonnes,3,Thousands,,,3.901,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,1991,1991,TONNE,Tonnes,3,Thousands,,,3.56,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,1992,1992,TONNE,Tonnes,3,Thousands,,,3.989,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,1993,1993,TONNE,Tonnes,3,Thousands,,,4.055,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,1994,1994,TONNE,Tonnes,3,Thousands,,,4.027,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,1995,1995,TONNE,Tonnes,3,Thousands,,,4.051,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,1996,1996,TONNE,Tonnes,3,Thousands,,,4.357,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,1997,1997,TONNE,Tonnes,3,Thousands,,,4.432,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,1998,1998,TONNE,Tonnes,3,Thousands,,,4.773,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,1999,1999,TONNE,Tonnes,3,Thousands,,,4.974,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,2000,2000,TONNE,Tonnes,3,Thousands,,,5.465,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,2001,2001,TONNE,Tonnes,3,Thousands,,,5.507,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,2002,2002,TONNE,Tonnes,3,Thousands,,,5.439,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,2003,2003,TONNE,Tonnes,3,Thousands,,,5.313,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,2004,2004,TONNE,Tonnes,3,Thousands,,,5.478,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,2005,2005,TONNE,Tonnes,3,Thousands,,,5.514,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,2006,2006,TONNE,Tonnes,3,Thousands,,,6.078,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,2007,2007,TONNE,Tonnes,3,Thousands,,,6.071,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,2008,2008,TONNE,Tonnes,3,Thousands,,,6.377,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,2009,2009,TONNE,Tonnes,3,Thousands,,,6.146,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,2010,2010,TONNE,Tonnes,3,Thousands,,,4.94,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,2011,2011,TONNE,Tonnes,3,Thousands,,,4.828,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,2012,2012,TONNE,Tonnes,3,Thousands,,,4.63,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,2013,2013,TONNE,Tonnes,3,Thousands,,,4.182,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,2014,2014,TONNE,Tonnes,3,Thousands,,,4.02,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,2015,2015,TONNE,Tonnes,3,Thousands,,,4.36,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,2016,2016,TONNE,Tonnes,3,Thousands,,,4.455,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,2017,2017,TONNE,Tonnes,3,Thousands,,,4.011,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,2018,2018,TONNE,Tonnes,3,Thousands,,,3.798,,
POL,Poland,NOX,Nitrogen Oxides,MISC,Miscellaneous,2019,2019,TONNE,Tonnes,3,Thousands,,,3.624,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,1990,1990,TONNE,Tonnes,3,Thousands,,,100.63,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,1991,1991,TONNE,Tonnes,3,Thousands,,,76.201,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,1992,1992,TONNE,Tonnes,3,Thousands,,,68.475,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,1993,1993,TONNE,Tonnes,3,Thousands,,,67.5,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,1994,1994,TONNE,Tonnes,3,Thousands,,,70.383,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,1995,1995,TONNE,Tonnes,3,Thousands,,,71.968,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,1996,1996,TONNE,Tonnes,3,Thousands,,,70.784,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,1997,1997,TONNE,Tonnes,3,Thousands,,,72.857,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,1998,1998,TONNE,Tonnes,3,Thousands,,,72.524,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,1999,1999,TONNE,Tonnes,3,Thousands,,,69.99,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,2000,2000,TONNE,Tonnes,3,Thousands,,,67.607,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,2001,2001,TONNE,Tonnes,3,Thousands,,,68.253,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,2002,2002,TONNE,Tonnes,3,Thousands,,,66.116,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,2003,2003,TONNE,Tonnes,3,Thousands,,,63.609,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,2004,2004,TONNE,Tonnes,3,Thousands,,,64.444,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,2005,2005,TONNE,Tonnes,3,Thousands,,,65.843,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,2006,2006,TONNE,Tonnes,3,Thousands,,,70.311,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,2007,2007,TONNE,Tonnes,3,Thousands,,,72.945,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,2008,2008,TONNE,Tonnes,3,Thousands,,,75.204,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,2009,2009,TONNE,Tonnes,3,Thousands,,,72.438,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,2010,2010,TONNE,Tonnes,3,Thousands,,,69.57,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,2011,2011,TONNE,Tonnes,3,Thousands,,,71.754,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,2012,2012,TONNE,Tonnes,3,Thousands,,,71.094,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,2013,2013,TONNE,Tonnes,3,Thousands,,,74.349,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,2014,2014,TONNE,Tonnes,3,Thousands,,,71.423,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,2015,2015,TONNE,Tonnes,3,Thousands,,,68.156,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,2016,2016,TONNE,Tonnes,3,Thousands,,,69.489,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,2017,2017,TONNE,Tonnes,3,Thousands,,,74.894,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,2018,2018,TONNE,Tonnes,3,Thousands,,,76.899,,
POL,Poland,NOX,Nitrogen Oxides,MISC_AGR,Agriculture,2019,2019,TONNE,Tonnes,3,Thousands,,,69.588,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,1990,1990,TONNE,Tonnes,3,Thousands,,,1.62,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,1991,1991,TONNE,Tonnes,3,Thousands,,,1.536,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,1992,1992,TONNE,Tonnes,3,Thousands,,,1.429,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,1993,1993,TONNE,Tonnes,3,Thousands,,,1.723,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,1994,1994,TONNE,Tonnes,3,Thousands,,,1.4,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,1995,1995,TONNE,Tonnes,3,Thousands,,,1.528,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,1996,1996,TONNE,Tonnes,3,Thousands,,,1.602,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,1997,1997,TONNE,Tonnes,3,Thousands,,,1.512,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,1998,1998,TONNE,Tonnes,3,Thousands,,,1.642,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,1999,1999,TONNE,Tonnes,3,Thousands,,,1.445,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,2000,2000,TONNE,Tonnes,3,Thousands,,,1.45,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,2001,2001,TONNE,Tonnes,3,Thousands,,,1.612,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,2002,2002,TONNE,Tonnes,3,Thousands,,,1.537,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,2003,2003,TONNE,Tonnes,3,Thousands,,,1.587,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,2004,2004,TONNE,Tonnes,3,Thousands,,,1.676,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,2005,2005,TONNE,Tonnes,3,Thousands,,,1.443,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,2006,2006,TONNE,Tonnes,3,Thousands,,,1.434,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,2007,2007,TONNE,Tonnes,3,Thousands,,,1.401,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,2008,2008,TONNE,Tonnes,3,Thousands,,,1.694,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,2009,2009,TONNE,Tonnes,3,Thousands,,,1.768,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,2010,2010,TONNE,Tonnes,3,Thousands,,,1.528,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,2011,2011,TONNE,Tonnes,3,Thousands,,,1.536,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,2012,2012,TONNE,Tonnes,3,Thousands,,,1.66,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,2013,2013,TONNE,Tonnes,3,Thousands,,,1.774,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,2014,2014,TONNE,Tonnes,3,Thousands,,,1.836,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,2015,2015,TONNE,Tonnes,3,Thousands,,,1.709,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,2016,2016,TONNE,Tonnes,3,Thousands,,,1.943,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,2017,2017,TONNE,Tonnes,3,Thousands,,,1.856,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,2018,2018,TONNE,Tonnes,3,Thousands,,,2.118,,
POL,Poland,NOX,Nitrogen Oxides,MISC_WASTE,Waste,2019,2019,TONNE,Tonnes,3,Thousands,,,1.89,,
POL,Poland,NOX,Nitrogen Oxides,INDEX_1990,"Total emissions, Index 1990 = 100",1990,1990,IDX,Index,0,Units,1990_100,1990=100,100,,
POL,Poland,NOX,Nitrogen Oxides,INDEX_1990,"Total emissions, Index 1990 = 100",1991,1991,IDX,Index,0,Units,1990_100,1990=100,98.761,,
POL,Poland,NOX,Nitrogen Oxides,INDEX_1990,"Total emissions, Index 1990 = 100",1992,1992,IDX,Index,0,Units,1990_100,1990=100,98.881,,
POL,Poland,NOX,Nitrogen Oxides,INDEX_1990,"Total emissions, Index 1990 = 100",1993,1993,IDX,Index,0,Units,1990_100,1990=100,99.617,,
POL,Poland,NOX,Nitrogen Oxides,INDEX_1990,"Total emissions, Index 1990 = 100",1994,1994,IDX,Index,0,Units,1990_100,1990=100,98.512,,
POL,Poland,NOX,Nitrogen Oxides,INDEX_1990,"Total emissions, Index 1990 = 100",1995,1995,IDX,Index,0,Units,1990_100,1990=100,96.557,,
POL,Poland,NOX,Nitrogen Oxides,INDEX_1990,"Total emissions, Index 1990 = 100",1996,1996,IDX,Index,0,Units,1990_100,1990=100,99.381,,
POL,Poland,NOX,Nitrogen Oxides,INDEX_1990,"Total emissions, Index 1990 = 100",1997,1997,IDX,Index,0,Units,1990_100,1990=100,94.487,,
POL,Poland,NOX,Nitrogen Oxides,INDEX_1990,"Total emissions, Index 1990 = 100",1998,1998,IDX,Index,0,Units,1990_100,1990=100,86.49,,
POL,Poland,NOX,Nitrogen Oxides,INDEX_1990,"Total emissions, Index 1990 = 100",1999,1999,IDX,Index,0,Units,1990_100,1990=100,84.595,,
POL,Poland,NOX,Nitrogen Oxides,INDEX_1990,"Total emissions, Index 1990 = 100",2000,2000,IDX,Index,0,Units,1990_100,1990=100,79.263,,
POL,Poland,NOX,Nitrogen Oxides,INDEX_1990,"Total emissions, Index 1990 = 100",2001,2001,IDX,Index,0,Units,1990_100,1990=100,77.131,,
POL,Poland,NOX,Nitrogen Oxides,INDEX_1990,"Total emissions, Index 1990 = 100",2002,2002,IDX,Index,0,Units,1990_100,1990=100,74.071,,
POL,Poland,NOX,Nitrogen Oxides,INDEX_1990,"Total emissions, Index 1990 = 100",2003,2003,IDX,Index,0,Units,1990_100,1990=100,75.086,,
POL,Poland,NOX,Nitrogen Oxides,INDEX_1990,"Total emissions, Index 1990 = 100",2004,2004,IDX,Index,0,Units,1990_100,1990=100,76.648,,
POL,Poland,NOX,Nitrogen Oxides,INDEX_1990,"Total emissions, Index 1990 = 100",2005,2005,IDX,Index,0,Units,1990_100,1990=100,79.334,,
POL,Poland,NOX,Nitrogen Oxides,INDEX_1990,"Total emissions, Index 1990 = 100",2006,2006,IDX,Index,0,Units,1990_100,1990=100,81.132,,
